generation,hp,attack,defense,speed,special_attack,special_defense,base_stat_total,num_types,num_weaknesses,num_evolutions,is_non_evolving,is_dragon_type,is_psychic_type,is_fairy_type,is_fire_type,is_electric_type,is_legendary
1.0,0.31223216468675197,0.654550225752541,0.4554862299612049,0.451545813940951,0.47190408301322406,0.4311950205326081,0.7673576203143146,1.0,0.500346627971753,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.24015563789998437,0.3636353539836773,0.6875812770064678,0.4105331592248845,0.5097542376077472,0.7745563902978635,0.5328100834438239,0.9270300908356535,1.0,0.4444444444444445,0.0,1.0,0.0,0.0,0.0,1.0,0.0,True
0.34198188469907054,0.32932230109958427,0.5483870967741936,0.4893084704600809,0.6482045816463557,0.6458245962486884,0.2747078673849212,0.8019801980198018,1.0,0.4853252820884758,0.0,1.0,0.0,0.0,0.0,0.0,0.3160362306018589,True
0.9519813955487393,0.3371828001115144,0.7985051462659366,0.46327896651488315,0.526003420679816,0.35404783105000304,0.26672442987684647,0.7486717937068308,1.0,0.37601653729000956,0.19207441780504309,0.6158511643899138,0.0,0.0,0.0,0.0,0.0,True
0.9929864505700946,0.2902945628929994,0.7274558979511632,0.3333333333333333,0.8188002467796236,0.5633965676993445,0.21829345681708878,0.7744008164737683,1.0,0.5617898217154714,0.0,1.0,0.0,0.05610839543924284,0.0,0.0,0.0,True
0.47909434892193775,0.3687122057846898,0.7455321550241828,0.41974451542778524,0.5483870967741936,0.977092651666714,0.4852164080844968,1.0,1.0,0.5493612885694631,0.0,1.0,0.9442515971251674,0.0,0.0,1.0,0.0,True
0.9335994667775018,0.3808980680045915,0.8344257720501614,0.47413321483944487,0.8044384344658074,0.5742982126952115,0.3746285206454764,0.9775682957139604,1.0,0.47395579254333253,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
0.8408991006384972,0.2716111642692727,0.49267119983522656,0.29656725500895154,0.6064487769554444,0.851063829787234,0.4090956663626204,0.7713783246766143,1.0,0.4444444444444445,0.0,1.0,0.0,1.0,0.6364035974460113,0.0,0.0,True
0.3744066908235002,0.3019633228830694,0.6706921402534969,0.8047397805678576,0.26463861866869665,0.3048635502110922,0.3904309859675048,0.8019801980198018,0.0,0.42232769940915554,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
1.0,0.3673469387755102,0.7345704330267684,0.46736677838108764,0.8387096774193549,0.6463942048287299,0.40401178506788227,0.9801980198019802,1.0,0.4085742602647758,0.0,1.0,1.0,0.0,0.0,0.0,0.32283165761701826,True
0.5533291197910083,0.38687926309444276,0.7907083725804414,0.3872585101850682,0.6138498973118959,0.7930931016542487,0.3222828249995486,0.9091695775569214,1.0,0.49184810648089633,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.4839374558457612,0.29789188142959677,0.7469839735195224,0.31173339613047296,0.6747515878350129,0.7745920858473336,0.30407147903341575,0.8248812510713898,0.0,0.19366658817024218,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.9528010441840007,0.3044966333928492,0.7959844622356645,0.4888888888888889,0.4777807798947098,0.3765779236037441,0.3223769638541713,0.7580830442553662,1.0,0.37528796072533266,0.0,1.0,0.0,0.0,0.18879582326399702,0.0,0.0,True
0.5896802621280224,0.29700641228317115,0.6749624791762494,0.31280362545636153,0.711642919884807,0.8283234414365989,0.31560770642362646,0.8339454399664237,1.0,0.3333333333333333,0.0,1.0,0.17936052425604465,0.0,0.0,0.0,1.0,True
0.9532424587626966,0.3366886692195148,0.7983749719986895,0.46395153356232705,0.5248969394082146,0.3536900826205116,0.26797348296495666,0.7487716799019958,1.0,0.3748955922109364,0.1870301649492136,0.6259396701015728,0.0,0.0,0.0,0.0,0.0,True
0.41021342188563403,0.32987929323988274,0.5483870967741936,0.30815311569321563,0.6552478370978719,0.6119507834610327,0.4856983186051403,0.8019801980198018,1.0,0.606808947923756,0.0,1.0,0.0,0.0,0.0,0.0,0.17957315622873193,True
0.75,0.2448979591836735,0.7727243327604312,0.4424201918032606,0.5752795970827205,0.5566322856838448,0.3239509306531227,0.7821782178217822,1.0,0.43938381284148487,0.0,1.0,0.0,0.0,1.0,0.0,0.34851522814221203,True
0.875,0.3414427546082203,0.7752716709478621,0.5026678462140052,0.7140521879568484,0.4744662028499916,0.4474598961934108,0.9276539627918027,0.0,0.24518715109741615,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.6815097181697165,0.26614392415959814,0.7976141571831893,0.45844876363098513,0.49756767296999665,0.5902044951747093,0.3375742051913476,0.7984531362765029,1.0,0.5251154302976518,0.0,1.0,0.0,0.0,0.7260388726788662,0.0,0.0,True
0.8122345202551726,0.3352893518248316,0.4009412335295725,0.38416743818333876,0.3894498580174797,0.42811863824616564,0.34017939805357733,0.599795218934829,0.0,0.02384323552315268,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.6392130729825151,0.34701254149315847,0.8149533709473502,0.5308065648031084,0.7412358968068204,0.5499658274082235,0.4074691567585743,0.9678665164995639,0.0,0.2222222222222222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.850648042306104,0.3641662749134503,0.8919139293292869,0.5676774189409615,0.16631782352390106,0.3859259079102588,0.42671604131856034,0.8019801980198018,0.0,0.3376625702566926,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
1.0,0.4025753415292165,0.717306702215348,0.40968255646575474,0.6170506425187765,0.4726162124242997,0.2415532939758648,0.7821782178217822,1.0,0.5555555555555556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.6682771074443632,0.3100857635346998,0.7633369608100411,0.3628198126716122,0.6931796342336561,0.6850081179275308,0.2616746989365195,0.8215908387194815,1.0,0.48183935720985854,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.46517335288703615,0.3673469387755102,0.924378149528411,0.5846987837946996,0.4151184395022228,0.5528389520448651,0.36612165377326267,0.9188416577906272,0.0,0.26047526273547306,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.6341271118965218,0.3673469387755102,0.9156579555150182,0.5726842942651361,0.310476111341509,0.4857367498850694,0.39186698847947,0.8706647443304967,0.0,0.29051148655938164,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.8408068344863948,0.30000918220938494,0.6803123230269916,0.4026708009792591,0.7832488326597763,0.5673758865248227,0.2248985919866213,0.7884828976441032,1.0,0.5555555555555556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.66210964408485,0.3673469387755102,0.914213695789169,0.5706944253095217,0.2931449946313187,0.4746231200797759,0.3961309933843581,0.8626855668352109,0.0,0.2954861589484178,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
1.0,0.38965931996655306,0.7632741838177661,0.5004753123660401,0.4250044613660864,0.334878839824768,0.3068372991932599,0.7602186493535417,1.0,0.3912654507190896,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.5,0.4179630055401435,0.7739379002769939,0.4001761131425153,0.5643883049772067,0.9225478788236303,0.4053279827199896,0.9803549523052116,1.0,0.6106708282548229,0.0,1.0,1.0,0.0,0.0,0.5039625457065938,0.0,True
0.6535548206540303,0.32119547085180383,0.7801376059608012,0.4119010712564512,0.5777464356937466,0.6205301450031244,0.294488846894516,0.8142179527547272,1.0,0.41032115096577104,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.7935420755566497,0.3426734293332262,0.6368284845892254,0.4309632537291731,0.6772804773644354,0.5657797938524967,0.3903177718526855,0.8442580087144312,0.0,0.07740813432293274,0.3258316977734013,0.34833660445319736,0.0,0.0,0.0,0.0,0.0,True
0.9841620379639269,0.3022437643993291,0.5120418162487553,0.4264456787651751,0.4254856627236412,0.6028368794326241,0.5461106702822788,0.7821782178217822,1.0,0.6455493839519022,0.0,1.0,0.0,0.0,0.06335184814429273,0.0,0.0,True
0.9804068366621769,0.37134554353833127,0.8374456023653017,0.48453485259159484,0.8285970769869301,0.5444211680879723,0.37908636539639784,0.9794220529371159,1.0,0.45315251703903253,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
0.32275674603555266,0.49466297376652635,0.7477245263598642,0.45538497354903396,0.5618692268295349,0.7865056850055243,0.4164839002311078,1.0,1.0,0.4444444444444445,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
1.0,0.5829710079667616,0.6811841940170036,0.5318924689564555,0.26538503675349245,0.319838711669782,0.28664055567085006,0.7812152639065421,1.0,0.5483512336711661,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.5890210875639346,0.3785300384336344,0.8917392145078795,0.42800312408354585,0.6972975785166227,0.7845260454689764,0.3548584817500911,0.9910489481831304,1.0,0.4444444444444445,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
1.0,0.3673469387755102,0.652732562034877,0.45045361837609676,0.8387096774193549,0.7363578218765536,0.4221330279303725,0.9801980198019802,1.0,0.3803856602564576,0.0,1.0,1.0,0.0,0.0,0.0,0.5765290576918815,True
1.0,0.29731674048469303,0.6135599359274287,0.38386846966666294,0.600297945524211,0.5875361802748212,0.4037924755357004,0.7821782178217822,1.0,0.6187244759722175,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.9280094280927395,0.3500377377656361,0.3870967741935484,0.291563936082435,0.6149336791488125,0.7168366384443033,0.2958113196367123,0.6928122668981207,0.0,0.06399161947312051,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.841455969412455,0.407873604301687,0.5825553415994872,0.3655356026973765,0.5133031494187492,0.5592597452135593,0.297215096201444,0.7392146614773558,1.0,0.6368497505888489,0.2683522447003598,0.7316477552996402,0.0,1.0,0.0,0.0,0.0,True
0.920193919110959,0.3934060672290746,0.8098765127110562,0.49172643843161035,0.8016384656515423,0.5454989073853687,0.3931133075640444,0.9827265292954943,1.0,0.4444444444444445,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
0.12500822460805233,0.32755108754782086,0.5483870967741936,0.3411101607119584,0.6258073006047022,0.7535420161520308,0.37976495961632417,0.8019801980198018,1.0,0.4166721497387015,0.0,1.0,0.0,0.0,0.0,0.0,0.7499835507838953,True
0.6048639969140226,0.2946588745274372,0.8027061676622974,0.4243839986284545,0.5752125961764454,0.4783895591455969,0.34332038065847836,0.7936741388582952,1.0,0.6845653360764243,0.0,1.0,0.0,0.0,0.41945598765609016,0.0,0.0,True
0.5,0.3295274825078345,0.7965707511537993,0.3777777777777778,0.6585149435514068,0.480241034680723,0.32700555272427245,0.8072429066451594,1.0,0.7334833135143517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.8202333365179717,0.35840544269681174,0.7075182853227876,0.4124859264920839,0.5878950540921778,0.47532103440708684,0.26349840845222827,0.7599260715982664,0.5618666921437736,0.24971852984167717,0.5,0.0,0.0,0.0,0.0,0.0,0.0,True
0.5298246074737926,0.36469751058229355,0.8030786691585851,0.38307993021756315,0.6506621178186255,0.5395547143803551,0.3424227375158225,0.8492271009485821,1.0,0.7247562533799243,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.42490298743765365,0.42642617174044434,0.7282170062961941,0.3857708791066776,0.6085171304522565,0.8445324019815708,0.359232182091438,0.9366029267129199,1.0,0.4844099510889435,0.0,1.0,0.0,0.0,0.0,0.0,0.32015522009975417,True
1.0,0.3093072396679914,0.5882833761339541,0.43956163819239724,0.4361349186808145,0.5345859867840628,0.48693109172343507,0.774452735458833,1.0,0.5799695868157914,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.6191180762019897,0.44507794363224695,0.8141366500775478,0.40424846137821996,0.642125458684898,0.7750310151902193,0.3446779120192371,0.9651135871763163,1.0,0.6137252994657822,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
0.29721611077203686,0.38276444433372636,0.7591208591650174,0.41135367877122625,0.5727567023339546,0.8053828224656692,0.517467301974815,0.9801980198019802,0.0,0.06914123486930057,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.24141813161735914,0.319829334033731,0.4516129032258065,0.5199337239868513,0.5461724210625443,0.5178362560493507,0.4856432757001979,0.8019801980198018,0.0,0.1628525029410485,0.0,1.0,0.0,0.4656725264694366,0.0,0.0,0.0,True
0.1879298511646153,0.32624989311698593,0.5328127111801488,0.6790768835197262,0.40244930112198524,0.4245563661512277,0.4164210374297437,0.8019801980198018,0.0,0.27892404755008526,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.6314886961129978,0.33554138071679973,0.7901108781944247,0.6767700712681965,0.21156362402828424,0.34862218940930456,0.4100181863705141,0.8019801980198018,0.0,0.3766242318021337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.5372043968136638,0.3731315555421465,0.6271164009992372,0.3282027067276185,0.6472340866413949,0.6539222847863954,0.4751109980486256,0.8609178563384773,1.0,0.6335960917211876,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.5,0.3306122448979592,0.5483870967741936,0.5257816063634391,0.6645161290322581,0.5673758865248227,0.2747578027058391,0.8019801980198018,1.0,0.5666649874624293,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.5,0.33017563023063373,0.7986197342774873,0.3777777777777778,0.6621006640178608,0.4560274309229564,0.3307864144406015,0.804098427593955,1.0,0.7599493455286547,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.9792707484415992,0.28757568789504007,0.7339112574612642,0.34236207401210345,0.8314878736506217,0.5673758865248227,0.2156676643896077,0.7829991782795407,1.0,0.5555555555555556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.7882142139761026,0.2561282588011404,0.6860092610212527,0.3535174641434967,0.7758802417223438,0.5757346000169485,0.298299251405812,0.7776379151711561,1.0,0.23920631732271225,0.0,1.0,0.0,0.0,1.0,0.0,0.8471431440955898,True
1.0,0.4947810295469295,0.7186341511505095,0.5175597693127679,0.33820439784642076,0.32670011043537706,0.2958544340132206,0.7716364794912063,1.0,0.47668773545272874,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.4892002212816141,0.28533543433609965,0.7054968598509475,0.2927288102109817,0.6780181844364876,0.8232622544102027,0.2980568899638696,0.8096790501754829,0.0,0.21742232056960625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.540403761946962,0.37678797283734444,0.8041707109106542,0.38496066879057106,0.6457479299343144,0.574968621552951,0.34564686078383605,0.8659861575397418,1.0,0.7059488676498451,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.3881092877680181,0.2842874244606239,0.6318514597350577,0.3555555555555555,0.7130604613594886,0.7055009112714842,0.2963705440220935,0.7917330881117354,1.0,0.2758356610714047,0.0,1.0,0.0,0.0,0.5174790503573575,0.0,1.0,True
0.875,0.5581764447373267,0.676519439712491,0.34242963446741026,0.6683579880694497,0.5683651549259852,0.29546032264365385,0.8800832725183056,0.0,0.2222222222222222,0.0,1.0,0.506974342228195,0.0,0.0,0.0,0.0,True
0.9479472430029627,0.3843437573867877,0.8199035200526833,0.49073965358211685,0.8145303322336344,0.5407749373611979,0.3888842296376438,0.9818472160632724,1.0,0.4444444444444445,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
0.35207396318537976,0.3362267845260295,0.572052683163479,0.4423677050838414,0.4722074446087758,0.8380561493250381,0.4304847574686053,0.8561115480805513,1.0,0.4444444444444445,0.0,1.0,0.0,0.0,0.0,1.0,0.0,True
0.6234744213118006,0.3673469387755102,0.7804089426547305,0.5022764650200249,0.6638074731254816,0.8096358878267569,0.380952380952381,0.9921275430871509,1.0,0.5113823251001244,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
0.7231484738270997,0.3251473843144384,0.6578018323281263,0.5233415232570721,0.5838947449398866,0.46608863599337325,0.2773721774626609,0.779886289720089,1.0,0.45637845607684463,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.47340901312197137,0.3673469387755102,0.7419354838709677,0.4411313684465981,0.5483870967741936,0.9929078014184396,0.4559306766643592,1.0,1.0,0.5555555555555556,0.0,1.0,1.0,0.0,0.0,0.787272104975771,0.0,True
0.49327431786021125,0.3653704117793274,0.7315215244287143,0.42365703441204383,0.5438743810158837,0.985275821685346,0.4726034457159223,0.9914763632287826,1.0,0.5495771714312989,0.0,1.0,0.9461945428816902,0.0,0.0,1.0,0.0,True
0.6093519747643987,0.3279342373527086,0.6020048392393181,0.5375028653626526,0.6250083187947979,0.5177409476246702,0.26219931092096743,0.7911532698253069,1.0,0.5069546778824895,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.375,0.3627157305299001,0.7419354838709677,0.5010253687095602,0.555707393678545,0.9929078014184396,0.3917585335254713,1.0,1.0,0.5429483775536169,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
0.8836338617890884,0.3639638745642756,0.4816428743770095,0.3290355887983204,0.4954570532395509,0.520947125642804,0.2890033759196527,0.6510869290835621,1.0,0.6513175790416205,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True
0.3717810260668013,0.5640709167241171,0.6095804140044401,0.5076775389156991,0.5517099085762052,0.6401242405294745,0.47741675197455197,0.9959205082826789,1.0,0.4473057546072878,0.0,1.0,1.0,0.025751791465589813,0.0,0.0,0.0,True
0.875,0.36721408137241895,0.3885405270214961,0.24543902972591952,0.8066616133145638,0.9555711399430595,0.28639241204256416,0.8026247537377695,0.0,0.11156319532996342,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.02793557733867502,0.3267586577741933,0.6092986351821065,0.38746211125518515,0.554875359898015,0.8017341105410832,0.3060651189961641,0.8019801980198018,1.0,0.4506523505197056,0.0,1.0,0.0,0.0,0.0,0.94412884532265,0.0,True
0.5328705554011239,0.3681785939278151,0.617945433364959,0.5113742619150858,0.6492472258781876,0.6438407246210542,0.2801765501115894,0.8540523649918793,1.0,0.5555555555555556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.36352105745875274,0.3284254333610807,0.8329487222953201,0.4587293507179966,0.6099081859776467,0.7188092606090445,0.3117102747697614,0.8992721174551465,0.0,0.2222222222222222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.43385532257581594,0.3673469387755102,0.9259945639960869,0.586925843727942,0.4345154131143334,0.565277318693293,0.3613493824877434,0.9277719476219455,0.0,0.25490761290236724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.375,0.3342076871900078,0.7378905734160174,0.425008716091188,0.6108807705789765,0.9817914694943739,0.4761904761904763,1.0,1.0,0.4444444444444445,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
0.5,0.32806555110346974,0.7919491615529043,0.3777777777777778,0.6504271617498405,0.534856096187754,0.3184776195321447,0.8143354451415824,1.0,0.6737877811694574,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.47962048427967174,0.27897083876305917,0.6676035804483545,0.3323651890922559,0.6670414321793419,0.7577886078855935,0.3245324108958634,0.8019801980198018,0.0,0.2222222222222222,0.0,1.0,0.0,0.16303612576262616,0.0,0.0,0.0,True
0.75,0.2448979591836735,0.4859693663713958,0.47113804959700106,0.5547800532968525,0.6028368794326241,0.48894180377188706,0.7821782178217822,1.0,0.3185409672567601,0.0,1.0,0.0,0.0,1.0,0.0,0.13313129468915863,True
0.9192403818819925,0.29164764541275157,0.747145781814065,0.340511966054934,0.8032796514062935,0.5960140489780168,0.2258228025882868,0.7917734199744167,1.0,0.5376089737515539,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.7130457375234706,0.3201773516315035,0.5346422104823567,0.35080249467250824,0.5600549932142983,0.5824855132995369,0.5312216611918175,0.7935427430683774,1.0,0.6666666666666665,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
1.0,0.5309688980520039,0.7032669388147004,0.5234410481079542,0.3083237071934585,0.32388460462917085,0.2920736119306009,0.7755670371018506,1.0,0.50609412942866,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.3254185497557185,0.3919734040018673,0.8464574444048057,0.4314087464929554,0.5873127998739193,0.6933731357219689,0.48523594313632173,0.9801980198019802,0.0,0.044072400217139096,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.31756443201451456,0.3673469387755102,0.9319966744766702,0.5951954181678567,0.5065407388813329,0.6114637716821787,0.34362886583078317,0.9609321223562572,0.0,0.23423367680258037,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.17997680813450956,0.3828609292841617,0.7686181105310903,0.36604939204241577,0.5654121728416547,0.6884248479869468,0.6206422831319018,0.9709693422392028,1.0,0.477023293709339,0.0,1.0,0.0,0.0,0.0,0.8533951783079745,0.0,True
0.24666845782690178,0.38721117678806566,0.7184985526525587,0.478073914859831,0.563226499803962,0.5328600119639995,0.44079348020696174,0.8887141481538309,0.0,0.05703624096582143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
1.0,0.5204403859924914,0.6924663272531953,0.48668771884842776,0.39348726785940324,0.3770424293252374,0.2690551376839623,0.7821782178217822,1.0,0.5555555555555556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.875,0.27243993188134163,0.656437311683411,0.3188790369374609,0.49978944883438997,0.3346591902676041,0.16279498013205795,0.5526427844704572,0.4186945827732177,0.3152654628384928,0.5,0.0,0.0,0.0,0.0,0.0,0.0,True
0.14210768475137453,0.3673469387755102,0.47368733516306394,0.4736820579987782,0.520543918645516,0.6256148133380126,0.46867398547749956,0.826371352516811,0.0,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.13995500392019788,0.3575804056031361,0.47090968247767473,0.5340862340699314,0.48911354130544893,0.5334354520960047,0.443835235855125,0.8019801980198018,0.0,0.15099112156497219,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
1.0,0.3154691608936888,0.7278873333656168,0.4731098759767503,0.4686009552463175,0.4025344125265029,0.3695122594781993,0.759505500802438,1.0,0.4122283978940262,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.5461531468257268,0.45996874554577,0.7796530115205458,0.38188027971784244,0.6044661402971494,0.8543371026117537,0.3443221778156492,0.9622238870029991,1.0,0.6358979021161819,0.0,1.0,1.0,0.0,0.0,0.0,0.09230629365145371,True
0.375,0.4714829564460288,0.6655627433778988,0.47483455456189194,0.5747168555599171,0.7830181777229488,0.4761904761904763,1.0,1.0,0.4444444444444445,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
0.6998908766498433,0.3604241977167578,0.8323143862452422,0.48110626118443744,0.7722045588734716,0.4964539007092198,0.44404242269761157,0.9673310543901051,0.0,0.1443959451777081,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.4323867527605001,0.3095362289319837,0.6976248141855226,0.7758785941814399,0.2526685413655741,0.31473249692377303,0.39484851449603814,0.8019801980198018,0.0,0.41202013284257777,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.5739581325224279,0.3673469387755102,0.4958602876048002,0.30866670950632646,0.6821504547189381,0.9745271981547559,0.4233334251326044,0.8878218394391492,0.0,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.875,0.30563467916371356,0.7089064283555473,0.3550244284227103,0.5325826467544751,0.3490788943175706,0.17247678142274978,0.6190733616432238,0.6220124098777455,0.36044720219505455,0.5,0.0,0.0,0.0,0.0,0.0,0.0,True
0.26440663661124747,0.3294085076093741,0.5674139119808607,0.4279171103499847,0.48925098880092527,0.8406058285211582,0.3800322459534756,0.8299043312592735,1.0,0.4444444444444445,0.0,1.0,0.0,0.0,0.0,1.0,0.0,True
0.906090519303786,0.35211892932059463,0.49189432756226736,0.35544214706047,0.46782424810127177,0.5229139171379739,0.3508563261603135,0.6780409719012279,1.0,0.6666666666666665,0.0,1.0,0.0,0.751275845569712,0.0,0.0,0.0,True
0.6651262645095493,0.3103172540360331,0.7635402409993839,0.3630998875991512,0.6917973289461249,0.6861254381171811,0.2621248193557787,0.821965196295895,1.0,0.48113916989101096,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.21722592224413567,0.34426334059135805,0.6689615283210673,0.3970867486439232,0.5483870967741936,0.8926333057603317,0.38193245027185485,0.8880102662353011,1.0,0.4927168716098079,0.0,1.0,0.43445184448827134,0.0,0.0,1.0,0.0,True
0.6865794565317154,0.2666421455156568,0.4761627910199812,0.5046735574854397,0.5537721935424658,0.5938410576640731,0.45374492340646644,0.7872016272054086,1.0,0.38970714974958637,0.0,1.0,0.0,0.0,0.7463178261268613,0.0,0.0,True
0.20260104339070856,0.3281844983133936,0.5483870967741936,0.332143879430407,0.6338168818983957,0.7150207586003574,0.4085851494498822,0.8019801980198018,1.0,0.4684006955938056,0.0,1.0,0.0,0.0,0.0,0.0,0.5947979132185829,True
1.0,0.3043746293944493,0.7714308658170328,0.42222913725411276,0.6359289265401575,0.43767988080453657,0.27143301680621534,0.765203771528564,1.0,0.42856154995444207,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.5926217326138336,0.4364656535994833,0.8095609530440087,0.39424386357579266,0.6214918403342192,0.749769204210847,0.3615609089870731,0.9487076952298352,1.0,0.6131169197976293,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.38359742655428586,0.32966201980860643,0.5483870967741936,0.5055847712745651,0.6525003795152812,0.625164398164539,0.2675737744954557,0.8019801980198018,1.0,0.5038210784685715,0.0,1.0,0.0,0.0,0.0,0.0,0.23280514689142828,True
0.39715120601541337,0.5533459542731319,0.6472018673787046,0.4874831580280035,0.5541035370362357,0.6760020527921929,0.45087481217286096,0.9929817961139284,1.0,0.48382436624962377,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
0.9680264571179122,0.33089575557828743,0.796848881845893,0.4718363326851087,0.5119251731094447,0.3494960405339256,0.2826166813358369,0.7499426896727059,1.0,0.36175426033963354,0.12789417152835103,0.7442116569432979,0.0,0.0,0.0,0.0,0.0,True
0.9202598567742273,0.2949335089295688,0.47219100470342523,0.28386953402723475,0.6289769916004259,0.851063829787234,0.3713048301075108,0.7619493239476166,1.0,0.4444444444444445,0.0,1.0,0.0,1.0,0.318960572903091,0.0,0.0,True
0.7859350732653237,0.32209149335999143,0.7342739847970171,0.4413875946303949,0.8166924211296989,0.5722538383557527,0.41279654049887404,0.9227712520724799,0.0,0.2222222222222222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.75,0.2448979591836735,0.4774337350240016,0.4177381523783067,0.5419498640562597,0.7021829875923465,0.4952221743186649,0.7821782178217822,1.0,0.3778025436524472,0.0,1.0,0.0,0.40022289287202484,1.0,0.0,0.0,True
0.8097143613600285,0.303393660107783,0.5007188744877346,0.32172699757511614,0.5344146879793328,0.6816613862126852,0.3727618039009144,0.7159603121552159,1.0,0.550603309084495,0.0,1.0,0.0,1.0,0.5222851091197723,0.0,0.0,True
0.7292771695766614,0.34152546470574013,0.5913408157023683,0.3907898531451829,0.5892016848199592,0.6204733308567421,0.3512220484504748,0.7838196301325416,0.0,0.018420293709634272,0.4585543391533229,0.08289132169335423,0.0,0.0,0.0,0.0,0.0,True
0.3820925303243023,0.3220580712357494,0.6640358181900525,0.33081154477358143,0.6199727261112349,0.899225155798367,0.42046567962936887,0.8860330476896062,0.0,0.16981890236635655,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.8590839579016389,0.27695528558742044,0.48797833344473834,0.2936576778468489,0.6116109299849815,0.851063829787234,0.400436210523029,0.7692177475760429,1.0,0.4444444444444445,0.0,1.0,0.0,1.0,0.563664168393444,0.0,0.0,True
0.5247363438716582,0.3588823521798543,0.6007323921929285,0.31800661009948944,0.6530256983305845,0.6249185871624391,0.48983517485632744,0.8411664853412406,1.0,0.6446788054474147,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
